x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,class
0.755547225,0.362912059,-0.284375489,1,0.77393651,0.346757472,-0.254801303,1,0.78272438,0.347606421,-0.254680425,0.999987602,0.791724384,0.348510355,-0.254737407,1,0.751742005,0.345108598,-0.225171834,1,0.744512677,0.343945682,-0.22498402,0.999945283,0.737239838,0.343180001,-0.225035518,1,0.812305629,0.361902505,-0.090312116,0.999995351,0.737554789,0.353083342,0.043398991,0.999975801,0.773477495,0.386257648,-0.228265256,0.999939919,0.745109439,0.382747233,-0.18946296,0.999782026,0.860588551,0.445613265,-0.087211162,0.999981284,0.684027553,0.428001076,0.107518777,0.999335825,0.935409427,0.370893031,-0.320159554,0.990267932,0.591426611,0.351891309,-0.050175734,0.983697712,0.892041087,0.2326141,-0.387722701,0.968211889,0.615660906,0.209543169,-0.223708674,0.975819945,0.886778474,0.188564599,-0.454209894,0.825193763,0.623517156,0.169876158,-0.276194125,0.897069275,0.877231419,0.191271365,-0.391637504,0.794338763,0.639280677,0.162685275,-0.242280439,0.886617184,0.873162389,0.209262013,-0.376194954,0.824601471,0.646643698,0.1803146,-0.222171307,0.89683336,0.775747359,0.732694864,-0.07498657,0.999624491,0.656226873,0.708530605,0.076655947,0.999390125,other
0.521711528,0.33674261,-0.265071303,1,0.528098166,0.31850186,-0.232905343,1,0.534108341,0.317593366,-0.232845277,0.999997139,0.540361524,0.316696018,-0.232964233,1,0.509838045,0.320398182,-0.236884803,1,0.502649009,0.320418239,-0.236779839,0.999996424,0.495535076,0.320677072,-0.236798957,1,0.546099722,0.321780115,-0.060413539,0.999999166,0.485431284,0.326974124,-0.085555516,0.999982238,0.533730388,0.350382775,-0.203267902,0.999853253,0.509138703,0.35232687,-0.209907681,0.999806345,0.578995883,0.380954623,-0.04227259,0.999211311,0.450057596,0.383696914,-0.025407806,0.975217938,0.655564189,0.30698058,-0.190235093,0.991082191,0.377536535,0.294499993,-0.153784618,0.985850275,0.668150902,0.194001228,-0.294249237,0.98483628,0.359199792,0.199755788,-0.247352451,0.946251631,0.678818583,0.162311673,-0.354282558,0.93725872,0.351506352,0.173498303,-0.294897646,0.800300956,0.666537881,0.160117835,-0.326549172,0.929464877,0.363029391,0.168972403,-0.274419367,0.804974198,0.660497546,0.171517015,-0.298737049,0.951931536,0.368017197,0.180186927,-0.251248986,0.847109795,0.55591774,0.598096848,0.007876659,0.999628663,0.468197256,0.595503092,-0.007470646,0.999421954,other
0.534426689,0.333930343,-0.194023192,1,0.548110068,0.32203117,-0.159530312,1,0.554856122,0.322421968,-0.159481421,1,0.561816394,0.322718352,-0.159646764,1,0.529239357,0.322035193,-0.143705368,1,0.5229792,0.321891397,-0.143500522,0.999999762,0.516666055,0.322026879,-0.143554255,1,0.575442612,0.336904973,-0.003055604,1,0.513032854,0.334547937,0.070519201,0.999999523,0.547462106,0.354577392,-0.142529011,0.999998093,0.52337724,0.353794277,-0.121085778,0.999995947,0.604953825,0.412048399,0.054350596,0.999989748,0.478060335,0.410391748,0.155565172,0.999738157,0.720884442,0.382019758,-0.0912783,0.983742893,0.387443721,0.382321447,0.179652721,0.72803086,0.676196218,0.286081642,-0.089436784,0.85664928,0.4317379,0.286241472,0.26680541,0.78172034,0.674538493,0.251153499,-0.108286485,0.390413016,0.438196898,0.257291824,0.256236851,0.435213774,0.66170758,0.258477449,-0.068906456,0.29069671,0.454070807,0.258427143,0.29474479,0.384422004,0.657292485,0.276961833,-0.079939306,0.352903754,0.456108272,0.274296165,0.27931276,0.395256996,0.560047626,0.608021617,-0.02883997,0.999572814,0.477406681,0.606306136,0.029107705,0.999853849,other
0.518285036,0.303623497,-0.190877944,1,0.520782411,0.284556627,-0.163869441,1,0.524660826,0.283295423,-0.163809061,1,0.528674126,0.282000631,-0.163853034,1,0.508347154,0.286809713,-0.168115646,1,0.50355494,0.287018478,-0.168059722,1,0.49881655,0.287405819,-0.168216243,1,0.530515432,0.284937203,-0.032785669,1,0.490645349,0.292254627,-0.051784974,1,0.525157511,0.315106302,-0.143513858,0.999999642,0.509449482,0.31806156,-0.148593396,0.999999046,0.547469258,0.346548796,-0.0130164,0.999996543,0.475627989,0.346060783,0.006589917,0.999989986,0.58223027,0.28184548,-0.047979236,0.998909712,0.457035542,0.274842829,0.047994286,0.923392773,0.581669927,0.178585887,-0.095992222,0.980609238,0.444218457,0.186890617,0.073656879,0.726360977,0.583603323,0.147561401,-0.138836548,0.840066135,0.441343218,0.165077984,0.050860178,0.486812681,0.574385822,0.143833816,-0.126497179,0.83301419,0.447632879,0.157623738,0.050940584,0.505317926,0.572371185,0.155054241,-0.101503268,0.867612779,0.44971031,0.164573371,0.068576679,0.59013325,0.542512357,0.574416161,-0.005377687,0.999992847,0.491496474,0.576911271,0.005461399,0.999991655,other
0.53406316,0.341273785,-0.132896677,1,0.547220111,0.3289904,-0.099752881,1,0.553814292,0.3294034,-0.099724956,0.999999404,0.560615838,0.32972905,-0.099861495,1,0.528580844,0.328675061,-0.085935801,1,0.522364378,0.328259766,-0.085673675,0.999996781,0.516089618,0.328124821,-0.085755661,1,0.574175894,0.34220323,0.057415854,0.999999642,0.512195826,0.338584036,0.120311081,0.999992371,0.547089279,0.360722929,-0.07960353,0.999967098,0.523411274,0.359416246,-0.061748505,0.999943137,0.60367012,0.407499969,0.098903477,0.99997735,0.477276504,0.404200941,0.1970741,0.999702513,0.708899856,0.359950274,-0.078005143,0.94608742,0.385432005,0.360757023,0.176496044,0.54757762,0.668509007,0.251484215,-0.097956263,0.756449938,0.430969238,0.264702588,0.241126865,0.545019865,0.667780697,0.21453023,-0.127820194,0.292123735,0.437952042,0.234795377,0.223754406,0.220300227,0.655696452,0.218977973,-0.082981996,0.215980247,0.455304712,0.235792369,0.265319198,0.187449157,0.65113759,0.237151265,-0.089148931,0.27205497,0.457143933,0.251316577,0.254806042,0.199224159,0.560184896,0.604944468,-0.024259439,0.999686122,0.475989342,0.60209012,0.02459432,0.999880672,other
0.51744771,0.300326705,-0.1531865,1,0.521929562,0.283553183,-0.1310433,1,0.525782585,0.283144593,-0.130930662,1,0.529758692,0.282675087,-0.130928099,1,0.510160923,0.284168988,-0.131754383,1,0.505761683,0.283835053,-0.131716341,1,0.501405001,0.283692628,-0.131811425,1,0.532733262,0.287976056,-0.009252592,1,0.494696617,0.28940478,-0.012455828,1,0.523882568,0.313544422,-0.10933508,0.999999762,0.508635283,0.314083099,-0.110137448,0.999999523,0.551331401,0.350691378,0.030710895,0.999997258,0.472495645,0.349322915,0.046542034,0.999986529,0.603958607,0.303060353,-0.037565835,0.998259127,0.438290983,0.303636938,0.046563171,0.975900471,0.58155781,0.207642823,-0.102485716,0.989961028,0.441069782,0.211636066,0.036205478,0.951159418,0.57842046,0.178846508,-0.143095434,0.921248794,0.441551507,0.189696878,0.010748278,0.861376584,0.57084161,0.182522178,-0.124621294,0.903098166,0.448077142,0.185436577,0.016136903,0.853048503,0.569918752,0.194830656,-0.104271412,0.919968128,0.450150728,0.193312481,0.033539459,0.874721467,0.5425722,0.568322778,-0.006885884,0.999996901,0.49099198,0.571606457,0.00714686,0.999993443,other
0.537172973,0.33747986,-0.078158446,1,0.548763514,0.324651241,-0.041263778,1,0.555781543,0.324836642,-0.041216705,0.999999642,0.562976301,0.32494849,-0.041283332,1,0.528516829,0.325186342,-0.032615192,1,0.521436334,0.325167269,-0.032454226,0.999998808,0.514306903,0.325427502,-0.032624144,1,0.575116396,0.338166654,0.12011902,0.999999881,0.508244038,0.3378959,0.156276628,0.999996543,0.551536739,0.357822627,-0.023819573,0.999988794,0.525457025,0.357666671,-0.013497369,0.999965072,0.602625847,0.400324285,0.139075875,0.999971867,0.479102314,0.404128015,0.216414481,0.999137223,0.693083107,0.341604412,-0.011454941,0.963647127,0.402928889,0.346179634,0.127189487,0.585504949,0.648713052,0.225485176,-0.037280146,0.921716154,0.417007744,0.247808412,0.088968717,0.628084183,0.647580743,0.192022055,-0.0787623,0.667567313,0.41554752,0.221058577,0.058087535,0.371785522,0.631695926,0.19267261,-0.030925864,0.59914273,0.430947244,0.219715565,0.08302208,0.354132473,0.627949536,0.209145635,-0.029796347,0.677599609,0.435931146,0.233842939,0.092728615,0.400450885,0.563534319,0.60288161,-0.020295942,0.999869823,0.477432817,0.596120358,0.020623077,0.999905467,other
0.487746775,0.26176098,-0.405460775,1,0.495584428,0.248872086,-0.372283965,1,0.501330912,0.248313069,-0.371960133,1,0.507278383,0.247689128,-0.371940941,1,0.479457438,0.251028329,-0.370665401,1,0.473811567,0.251534045,-0.370567411,1,0.46821183,0.252284259,-0.370789498,1,0.517403841,0.256400794,-0.19564411,1,0.464012235,0.261720836,-0.184555039,1,0.501477242,0.275873184,-0.342374355,0.999999881,0.479897797,0.27817446,-0.338161141,0.999999881,0.56394577,0.326206982,-0.128575623,0.999988437,0.431304038,0.33713311,-0.119354501,0.999971032,0.653120756,0.293996394,-0.341806233,0.999589145,0.337112099,0.327501237,-0.257590413,0.999554694,0.633572698,0.214831442,-0.609637678,0.998366654,0.361914366,0.216311723,-0.379081905,0.99772352,0.633845508,0.192958474,-0.68021208,0.984088182,0.369399369,0.186339587,-0.438559532,0.972961366,0.619817376,0.196367085,-0.666215003,0.98088491,0.380240738,0.184152693,-0.420190156,0.965072155,0.617056787,0.208740711,-0.615137696,0.980860889,0.382050872,0.197975695,-0.381248623,0.96445179,0.542748094,0.543267727,-0.001549376,0.999965549,0.463794649,0.550041854,0.002021993,0.999976516,other
0.495592892,0.270559549,-0.252705127,1,0.499385893,0.257385164,-0.22652331,1,0.502159238,0.256656229,-0.226278275,0.999999881,0.505054832,0.255962819,-0.226373464,1,0.489524543,0.259595841,-0.22455506,1,0.486059606,0.259959757,-0.224438712,0.999999642,0.482690513,0.260494411,-0.224716783,1,0.50574702,0.261375427,-0.064872712,0.999999881,0.477915466,0.266514838,-0.069108754,0.999998212,0.501025796,0.281262428,-0.194630325,0.999998808,0.48894459,0.283364654,-0.195186093,0.999998331,0.501805127,0.324677169,-0.060125034,0.99996686,0.472539812,0.3278853,-0.022779921,0.999956012,0.496102959,0.284579754,-0.217903942,0.999539375,0.445926487,0.299565464,-0.197884381,0.985949934,0.444841087,0.185163856,-0.310990691,0.998171806,0.473317385,0.208287269,-0.379026949,0.975814641,0.43593663,0.155083597,-0.374812543,0.98547262,0.483236492,0.186542422,-0.444092095,0.924790084,0.43363291,0.158319592,-0.348256111,0.983896732,0.486463249,0.181986898,-0.434562385,0.92107302,0.43707481,0.170611769,-0.309120893,0.98369652,0.483314842,0.190906078,-0.384004742,0.917223096,0.515565276,0.543803513,0.015668323,0.999928594,0.483601183,0.543472111,-0.015119584,0.999985933,other
0.494446456,0.266526401,-0.29005599,1,0.500683606,0.252824306,-0.257677764,1,0.505739927,0.25248152,-0.257442147,0.999997973,0.511005521,0.252106696,-0.257493794,1,0.485456944,0.253968447,-0.26392436,1,0.47984308,0.253968984,-0.263813704,0.999997973,0.474296242,0.254190803,-0.264023721,1,0.515232325,0.258802295,-0.078359164,0.999999166,0.466455132,0.261464328,-0.115948781,0.999992251,0.503552794,0.279658735,-0.225181982,0.999975085,0.484202802,0.280712366,-0.235431433,0.999968767,0.5471192,0.319670498,-0.027234608,0.999893785,0.430688858,0.323677599,-0.086130746,0.999721467,0.616855085,0.263142586,-0.154806107,0.999349773,0.360755563,0.259218931,-0.25051719,0.997164547,0.598695219,0.157026529,-0.347340435,0.99908793,0.368964225,0.15151611,-0.390443861,0.983534813,0.598040342,0.128691524,-0.420268476,0.992523253,0.373846292,0.12306235,-0.456881821,0.922386885,0.586517513,0.127119243,-0.402921855,0.992196918,0.381158113,0.118901707,-0.447407067,0.915793896,0.584405243,0.139969826,-0.353942007,0.992948532,0.383356303,0.130366653,-0.398266166,0.928627014,0.543970108,0.541015685,0.033090953,0.999800265,0.4693138,0.547769129,-0.032415904,0.999855757,other
0.495658219,0.261531323,-0.214719325,1,0.501048088,0.248372823,-0.182239145,1,0.506088138,0.247796655,-0.182051808,0.999997616,0.511366606,0.247181684,-0.182106003,1,0.485647529,0.250309557,-0.187941834,1,0.480054468,0.250677258,-0.187841773,0.999997854,0.474538386,0.251253486,-0.18807894,1,0.516537428,0.254270643,-0.021654362,0.999998689,0.467086375,0.259940535,-0.052566253,0.999990344,0.505826235,0.274831295,-0.157378331,0.999962568,0.486430496,0.276962668,-0.16571556,0.999949932,0.549973905,0.31788969,0.00798402,0.999889016,0.436692089,0.320167124,-0.050917935,0.999800146,0.601711988,0.244132563,-0.079895109,0.998837411,0.395955145,0.232715413,-0.201321214,0.994220376,0.593436122,0.142670751,-0.229275063,0.998139739,0.392904818,0.128360391,-0.299989611,0.971401215,0.594509602,0.117287494,-0.302148014,0.988243699,0.394850969,0.101476885,-0.357497573,0.897920728,0.582390606,0.113618039,-0.285543293,0.988188207,0.400451034,0.097808868,-0.356216371,0.890949547,0.580005527,0.123983957,-0.236247182,0.989156485,0.403822899,0.107655704,-0.309950352,0.914309323,0.545736074,0.540640831,0.024773717,0.99988687,0.47165519,0.545639694,-0.02405362,0.999936461,other
0.541144669,0.337738216,-0.063209936,1,0.552874863,0.327217788,-0.022801515,1,0.559444368,0.327842891,-0.022835694,0.999999881,0.566167414,0.328405887,-0.022976015,1,0.533925533,0.326916486,-0.01436962,1,0.527386606,0.32664302,-0.014051628,0.999999642,0.52081418,0.326677442,-0.014052762,1,0.57775104,0.34235999,0.146196872,1,0.515757263,0.339410216,0.177418858,0.999998331,0.554617345,0.357720733,-0.00743504,0.999996424,0.529806495,0.356399387,0.001198234,0.99998033,0.605483294,0.404334784,0.138580903,0.999983191,0.488993496,0.4027825,0.218005851,0.997412741,0.689808249,0.324590534,-0.032962222,0.998057067,0.464270979,0.314137995,0.104437493,0.860281885,0.647815943,0.210648775,-0.063050136,0.995456696,0.470834792,0.211964756,0.083706848,0.805234551,0.645251215,0.181771398,-0.109401487,0.967563272,0.468047678,0.185396671,0.052651066,0.582823277,0.630248189,0.179416269,-0.052159108,0.955004454,0.480239004,0.184616178,0.079604186,0.563376009,0.627165556,0.19281137,-0.050805457,0.972775161,0.484971374,0.196435034,0.088129841,0.638942301,0.566350341,0.60005945,-0.019496709,0.999936104,0.479842961,0.588428259,0.020073891,0.999876142,other
0.502851427,0.425891608,-0.243971631,1,0.512969315,0.408137143,-0.227097958,1,0.518582761,0.408123046,-0.226898044,1,0.524439991,0.408143371,-0.227030352,1,0.498352468,0.409686238,-0.215576604,1,0.493270963,0.410060465,-0.215563819,0.999999881,0.488189399,0.410753071,-0.215522483,1,0.538012207,0.422803372,-0.125198573,1,0.487760246,0.424933314,-0.071538866,0.999999762,0.51634866,0.449779838,-0.209086224,0.999999166,0.496470988,0.450751424,-0.193188533,0.999998093,0.588771939,0.525262833,-0.083430074,0.999991894,0.445853174,0.531644583,-0.054162599,0.999839544,0.684901237,0.506080389,-0.181865677,0.998147607,0.348158658,0.504936457,-0.156941831,0.995749235,0.669853032,0.397140265,-0.278957784,0.988945186,0.367973685,0.382190794,-0.228731588,0.984883904,0.672076881,0.364220351,-0.308243811,0.946859419,0.369759917,0.342132181,-0.254406363,0.94056344,0.659292281,0.364851087,-0.289011329,0.942500174,0.381690025,0.340519279,-0.232121184,0.93625325,0.654749572,0.384838432,-0.278283805,0.946994185,0.387270033,0.361572564,-0.226076409,0.947734654,0.550387323,0.84428215,-0.001494376,0.999945045,0.459959328,0.841905355,0.002137512,0.999917626,other
0.536943793,0.334906161,-0.089813426,1,0.548326492,0.324157715,-0.053069662,1,0.554967463,0.32469672,-0.053071432,0.999999881,0.5617944,0.325146705,-0.053228088,1,0.528734207,0.324124753,-0.044565953,1,0.521994174,0.32405591,-0.044315677,0.999999404,0.515202701,0.324263096,-0.044356529,1,0.572671533,0.339989632,0.105891801,1,0.508317769,0.337878436,0.142209351,0.999998569,0.549524844,0.356340647,-0.036994584,0.999996185,0.524783611,0.355513275,-0.026691809,0.999987125,0.601202786,0.406709105,0.129077509,0.999985456,0.474063218,0.406357378,0.195227832,0.999210477,0.700971186,0.351698816,-0.015899699,0.971409321,0.402071238,0.345081806,0.084899373,0.664068282,0.668367088,0.236434907,-0.051007915,0.929744422,0.414324105,0.247751921,0.007805509,0.655446768,0.669915199,0.201526999,-0.091656268,0.700522125,0.41188851,0.220050961,-0.029434089,0.385815948,0.6534338,0.20216389,-0.050811671,0.627836049,0.428242773,0.218600392,-0.002316904,0.369189441,0.648686528,0.219717547,-0.045427147,0.694649994,0.433911949,0.233401686,0.011082801,0.40375486,0.562315941,0.604321837,-0.020011533,0.99986279,0.474289119,0.597908735,0.020403396,0.99989295,other
0.502896428,0.421631008,-0.220539659,1,0.513014495,0.402407914,-0.201625556,1,0.518844485,0.402533263,-0.201427549,1,0.524909258,0.402690113,-0.201570779,1,0.497505575,0.403235704,-0.193645567,1,0.491962969,0.40322873,-0.19364734,0.999999881,0.486423075,0.403544873,-0.193680421,1,0.537202775,0.415988952,-0.091704309,1,0.484073639,0.416100442,-0.057780635,0.999999762,0.51574713,0.445276409,-0.182123601,0.999998927,0.494926453,0.445533067,-0.171918616,0.999997854,0.583435833,0.515427887,-0.039301388,0.999978185,0.442055762,0.517423511,-0.035027046,0.999696016,0.680946469,0.487110406,-0.063805468,0.998670578,0.347316682,0.46455276,-0.11973761,0.995349586,0.66270411,0.36637041,-0.068030477,0.992814362,0.385298014,0.348182291,-0.127433077,0.979720533,0.663610637,0.329756141,-0.088841714,0.96066153,0.393269479,0.311140716,-0.145554557,0.916305244,0.652129114,0.329763472,-0.066304438,0.955337584,0.40431875,0.31176722,-0.120760784,0.908290803,0.647595227,0.35124895,-0.06575682,0.961685896,0.406785578,0.332701236,-0.122216903,0.928517818,0.549006224,0.840252757,0.003799959,0.999673247,0.456437528,0.838113427,-0.003090383,0.999738634,other
0.508120477,0.296079546,-0.222625136,1,0.514154434,0.282553822,-0.198171467,1,0.518057108,0.282756537,-0.198001564,0.999999881,0.522059619,0.282924801,-0.197985068,1,0.502595007,0.282296807,-0.198394924,1,0.498513371,0.281861216,-0.198392943,0.999999881,0.494452298,0.28161782,-0.198464766,1,0.52682519,0.292294472,-0.068903051,1,0.489374399,0.290177315,-0.069290951,0.999999762,0.515503287,0.311597347,-0.176023811,0.999999404,0.500354707,0.310644358,-0.17608051,0.999998808,0.548383832,0.361144006,-0.017963147,0.999997973,0.466388285,0.359737694,0.004779554,0.999991775,0.609439552,0.320615053,-0.11956241,0.997897983,0.398996443,0.327140182,-0.044217907,0.993647158,0.583016753,0.21987386,-0.239870429,0.993359506,0.425170988,0.231971145,-0.13186875,0.982127368,0.579909086,0.191922128,-0.28911522,0.948813915,0.432523251,0.20683974,-0.165699646,0.914981425,0.571752846,0.195739165,-0.268857747,0.933075488,0.439709961,0.204948425,-0.157039076,0.902930498,0.571243346,0.209071144,-0.24145107,0.933349788,0.439628661,0.216413751,-0.133453324,0.903649271,0.538527191,0.578836024,-0.001196233,0.999992967,0.487674296,0.579725623,0.001406662,0.999991655,other
0.531214774,0.333280861,-0.180938542,1,0.544234276,0.320853889,-0.147964045,1,0.551273227,0.321101159,-0.147886842,1,0.558528781,0.32125178,-0.147986993,1,0.523950875,0.321404338,-0.134429857,1,0.517110825,0.321487516,-0.134269461,1,0.51019752,0.321853846,-0.134281412,1,0.572634935,0.335854381,0.014242421,1,0.505593359,0.335492849,0.077102087,0.999999881,0.545668721,0.354773819,-0.127016976,0.999999523,0.52021277,0.354702175,-0.10856811,0.999998569,0.605472922,0.406054437,0.090765059,0.999990582,0.475430429,0.407444179,0.148661226,0.999740422,0.732488513,0.363541692,-0.049074873,0.988341153,0.394664645,0.370548964,0.114919022,0.874074578,0.687966645,0.256935447,-0.080924861,0.937761426,0.405258119,0.270071268,0.128223747,0.932731569,0.687050939,0.220471978,-0.116834715,0.642056286,0.402156353,0.24041307,0.105298959,0.806893051,0.670089364,0.223987013,-0.074765392,0.560495019,0.418898344,0.239825249,0.132020131,0.789071202,0.666398823,0.243385553,-0.075732425,0.649319708,0.425535589,0.256031901,0.133254275,0.815927982,0.561770201,0.606713593,-0.021781193,0.999949217,0.475811899,0.601482153,0.022134379,0.999970913,other
0.505766511,0.425191015,-0.224940091,1,0.514840186,0.403429627,-0.201480836,1,0.52062875,0.402923822,-0.2012382,0.999999762,0.526654422,0.402470291,-0.201334864,1,0.498946607,0.40565142,-0.195316523,1,0.493204683,0.405973047,-0.195341423,0.999999523,0.487528026,0.406660914,-0.195454359,1,0.538177669,0.413657904,-0.078859232,0.999999881,0.484634012,0.4184452,-0.050158035,0.999999046,0.519057572,0.448804438,-0.182564661,0.999990821,0.498498678,0.450897962,-0.17396301,0.999986291,0.585870624,0.514302254,-0.028121803,0.999928832,0.445524126,0.522086799,-0.027668271,0.999636412,0.685020685,0.459018856,-0.07174059,0.992010117,0.344170213,0.442670673,-0.127564341,0.995530546,0.659496665,0.343354404,-0.103095986,0.976741672,0.397406787,0.315338135,-0.160901129,0.981420696,0.65663898,0.308044314,-0.123831488,0.876958489,0.409103304,0.276251018,-0.187525406,0.876563907,0.647642016,0.309950352,-0.101324782,0.85933578,0.42310071,0.278180182,-0.149439454,0.854698181,0.644371212,0.330753744,-0.10038469,0.884387553,0.424163997,0.299640477,-0.151131615,0.881892383,0.556075215,0.846097648,-0.003422566,0.998033345,0.463424683,0.844937921,0.00415278,0.999147892,other
0.513946533,0.298190147,-0.294577479,1,0.519329011,0.280357569,-0.270894885,1,0.523713112,0.280365467,-0.270764887,1,0.528190076,0.280301362,-0.270710409,1,0.506298423,0.280120939,-0.269337565,1,0.501406074,0.279382169,-0.269331455,1,0.496505201,0.278833777,-0.269415557,1,0.53188169,0.287264407,-0.143791229,1,0.488804519,0.285735816,-0.125930816,1,0.522014141,0.313460737,-0.249138549,0.999999762,0.504291534,0.312224329,-0.243866012,0.999999404,0.551079512,0.352886409,-0.082585081,0.999996185,0.465943515,0.347716123,-0.011204041,0.999968529,0.610429406,0.295915425,-0.108280838,0.996793091,0.405441523,0.284979343,0.015369442,0.973201334,0.584522784,0.194081515,-0.143422917,0.981675208,0.429921001,0.203775555,-0.009364086,0.917016089,0.580037713,0.165248841,-0.175366402,0.90281415,0.438150227,0.182552874,-0.017424032,0.798995197,0.571524978,0.165193468,-0.15531303,0.882583439,0.445363671,0.183134943,-0.0109064,0.791836023,0.572125375,0.178204983,-0.142042026,0.891462982,0.444624037,0.192327887,-0.008660879,0.832865059,0.530418217,0.573667943,-0.026328731,0.999988198,0.476914108,0.573704302,0.026365733,0.999995708,other
0.534907877,0.333633155,-0.244475365,1,0.547974527,0.322965205,-0.211066917,1,0.5545035,0.323635072,-0.211025506,0.999999881,0.561233461,0.324206769,-0.211173207,1,0.529619455,0.322455823,-0.194626138,1,0.523529649,0.322221756,-0.194420472,0.999999404,0.517359316,0.322256237,-0.1944011,1,0.574054003,0.339603662,-0.057302035,0.999999881,0.513438165,0.335856527,0.019388184,0.999997854,0.547311902,0.355629534,-0.193861201,0.999996662,0.52399981,0.354170024,-0.171647742,0.999989152,0.60509491,0.415617526,0.003807115,0.99999547,0.473590314,0.411227793,0.105232634,0.999665856,0.727829576,0.385684341,-0.134878054,0.964252055,0.376846492,0.388191164,0.108594939,0.668335617,0.690636992,0.28961888,-0.205985099,0.859131038,0.374882042,0.29415977,0.090036377,0.72708565,0.690289855,0.254633635,-0.245478898,0.419903874,0.369425863,0.263995856,0.062008105,0.443896919,0.675951958,0.260277271,-0.214180738,0.337671012,0.385603011,0.261367679,0.083776601,0.430602103,0.671289325,0.279390514,-0.203005999,0.390939146,0.392532945,0.277661771,0.091208383,0.452460319,0.559337497,0.613503158,-0.031110838,0.999679923,0.475553602,0.60778749,0.031498674,0.999738753,other
0.496946394,0.445177168,-0.178782821,1,0.506379783,0.422431439,-0.162154287,1,0.511845648,0.421866596,-0.161876574,0.999999881,0.51756227,0.421334982,-0.161985099,1,0.492222488,0.424231619,-0.151876435,1,0.487150252,0.424173743,-0.151941493,0.999999642,0.482105434,0.424479127,-0.15204747,1,0.53026861,0.428729236,-0.057057869,0.999999881,0.482202381,0.431866199,-0.012615209,0.999999404,0.509857655,0.46620959,-0.141725108,0.999994874,0.491524518,0.467598438,-0.128803834,0.999990821,0.579950094,0.518032789,-0.003388445,0.999945164,0.443158388,0.517449737,0.013078062,0.999741018,0.671467304,0.454072356,-0.019406078,0.988815367,0.343939662,0.419414312,-0.082813121,0.994992435,0.641343415,0.32857424,-0.009653227,0.965082169,0.389391601,0.295878589,-0.12782225,0.98206538,0.638028324,0.291656137,-0.028863043,0.841403663,0.398704171,0.259109557,-0.155234739,0.896953344,0.62825346,0.293186307,-0.006244935,0.8207618,0.413082212,0.260716677,-0.121406831,0.882608354,0.625137866,0.313462377,-0.007433455,0.849255145,0.414733946,0.281329215,-0.119798794,0.902312815,0.551159203,0.836151361,-0.003708924,0.997850418,0.460686356,0.832784355,0.004471658,0.999074817,other
0.512490392,0.299689293,-0.334594786,1,0.517764807,0.284332722,-0.311296582,1,0.521793962,0.284635633,-0.311200023,1,0.52593112,0.284875482,-0.311162829,1,0.505688846,0.283367634,-0.313964278,1,0.501183569,0.282503754,-0.313983649,1,0.496706337,0.281868458,-0.314146817,1,0.529084861,0.291988671,-0.175040573,1,0.489500344,0.287911266,-0.183896556,1,0.519181192,0.314157724,-0.284504741,0.999999285,0.503413737,0.312391609,-0.286938548,0.999998689,0.548008025,0.352331132,-0.117747761,0.999985814,0.464683443,0.344602197,-0.101990655,0.999977231,0.606719851,0.273951143,-0.149501994,0.999843478,0.401304007,0.271474451,-0.132840514,0.999030828,0.58243072,0.17507422,-0.214463949,0.996544898,0.425011456,0.182880431,-0.219441563,0.984805405,0.578078389,0.146284103,-0.259431064,0.958058536,0.432640553,0.159892678,-0.256824493,0.914841771,0.570145488,0.147871435,-0.241880506,0.95128274,0.442696333,0.155914411,-0.251083285,0.916994512,0.570723116,0.160135031,-0.216605753,0.953900516,0.442627728,0.165666133,-0.222698167,0.927200258,0.536440313,0.570576251,-0.000602626,0.999993324,0.483801454,0.571639836,0.000803056,0.999996662,other
